Author_id,Isbn
246,0913367176
7942,0933121245
367,0312168144
606,0451528182
10165,0671537458
2500,0786014741
4961,0517573822
5872,0877732906
4780,0743437810
1020,0385240406
9237,0060116188
3235,0394742591
2632,0517149257
4210,0374517886
88,0850315336
2515,0312964854
4780,0743222008
6266,0684863324
9014,0618127453
5049,0884053660
417,0812590236
2597,0515127221
9056,0425161242
98,0451200993
468,0679765123
1001,0312982194
2043,0451195922
8055,0425169863
7317,0345380371
4476,0446609323
4476,0316690619
4476,0446610038
469,155143234X
9813,0891074759
573,0449222276
9074,0440224608
9791,0451201558
4781,0061032077
3776,2253004243
5339,0679459626
8896,0812566629
3633,0816614024
8370,3518390473
10230,340414578X
7939,3596113350
10081,3453189442
3855,3462031252
5466,0671001701
679,0782125557
3045,1555217532
2520,0843943769
4551,0553583085
6693,1892051001
9894,0805019375
65,1587991039
1095,1587214768
4314,0802130496
6140,1857931467
4777,0380717085
4777,0380712172
4234,0380706725
1629,0767904281
0,1558747478
6222,0440512158
1908,0130179620
0,0273649949
9347,0072453907
10471,0130305065
7288,0130219193
487,0028626958
3224,1884822738
6160,0140272941
7888,0375700382
3506,0006550789
3726,0140004424
1401,0812517032
5314,0385492081
3476,0451524829
5690,0877287384
9705,0465090974
6119,1931412677
2569,0670848549
6582,0684829746
5996,0425130215
10390,0061000175
4560,0312971362
7926,0061097659
577,006017935X
2171,067976402X
5458,1558532161
0,3125918103
3282,0064408329
9767,0743457358
1371,0743456866
428,0440235464
2671,0312251890
10685,0440227739
351,0345425707
7935,0765342294
3438,0451821971
9994,0670894494
129,0060394447
1759,0385508980
386,037541181X
133,006093395X
3218,0385491328
568,0345434692
568,0553131893
9292,0374177023
9228,076790351X
9092,0452280907
248,0425167313
2981,0316314641
7317,034540288X
0,0061073091
7311,0786808772
568,0553234609
568,0553258540
9180,0802713661
6446,0440237688
6709,0679884394
10865,1582970262
2867,1566091446
1589,0553577395
6448,0671698419
4127,0425167720
0,006105660X
0,0609610597
2124,0446519960
9430,0374281602
4978,0140251839
9598,0399519831
9545,0425159795
3310,0140255370
8978,0394543971
7924,0060970790
10565,0156787334
1429,0448095300
0,1569314195
0,0060908548
245,0028606353
4606,0316182540
8038,0553343874
8721,0881845906
2609,0446355224
10764,0061030953
2161,0316919896
5339,0553299506
7314,0446611611
1328,0446604658
6749,0553282476
6749,0449212602
9767,0684867621
5339,0451147375
5339,0345413903
0,0451178033
2096,0590634275
1837,0330294377
1768,0061031569
8133,3257228007
4193,0553582143
0,0743202961
4485,0060002492
7544,0399148620
1757,0786866462
3206,0679426159
10469,0671020315
4606,0316569321
512,067169071X
10750,0679732241
8176,0451117670
5001,0451402251
2025,042513301X
8512,1558175326
5292,0449214982
6300,0515090174
6300,0515095826
6300,0515111279
1691,0671555235
10278,1570719586
9260,3492232981
5893,0553580876
6749,0385475713
10066,0345290232
10727,0345441753
886,0425045250
7714,0689825234
2059,0553375407
2259,1863714081
10450,0151006903
10325,1931561281
5753,038080350X
4732,0679744479
10485,1562477676
1722,0789414708
2286,0425115801
5271,0345454073
10475,0312983654
9767,0671024248
2286,0553582933
5569,0671034022
0,0440208149
9767,0451151259
505,0375727132
2124,0446607711
3758,0765301954
6069,014029645X
10545,0445085614
7935,0345416880
1539,0312874006
3419,0028621239
2776,1593080743
0,0380771292
9718,0805051589
2977,0312314256
7399,0445202718
10542,0316136778
1655,0385483503
539,0590486101
6516,0060187271
1655,0385497288
1655,038548951X
1052,0345386256
10093,0879517980
8749,0131554255
4755,0679725164
9368,061830245X
10457,006015456X
4027,0312278675
7742,0060512806
168,0060901012
6516,0060930071
6516,0060972459
4027,0805012478
6516,0060975547
345,0375704000
0,0609806505
9670,0965624773
6516,0060977507
854,055326396X
3033,0812505166
9373,0440234824
4202,0393312801
2124,0446525804
7763,0446516570
8439,0312868308
2418,0380752298
3422,0345434773
10868,0786005998
8812,0385254520
0,0060170441
10838,0590431536
1630,0712646221
794,0749318368
1461,0515122491
0,051512902X
817,0812530314
2397,0552138223
4279,0515131091
5816,0380791382
186,0091880955
10385,0563537329
0,0140265686
0,0140257934
0,0140254544
7911,0446603708
7911,0446606723
3550,0451524934
3678,0679721819
7126,0345392825
5240,0060182792
5330,0393038440
0,0737020121
0,0679745645
9902,1569470901
7089,0671027123
5400,0375412972
5854,0449225151
8845,0590449737
10101,0892816562
0,0765342405
6895,0345350499
4054,0689837070
1740,0671041177
0,0312976275
4556,0767905180
6344,0743482891
0,037383232X
6344,1551666200
0,0373242328
2344,0373709102
0,0517077744
1541,0449210197
3212,0373709617
9046,0373510225
6196,0373301529
6849,0373273193
7997,0373301626
5931,0373271867
7868,0373240228
4283,059035342X
5734,0373764146
2558,037325928X
9330,0446529788
9330,044652767X
7089,0743246918
590,0373301847
5472,0373708351
3927,1551664690
0,0789491869
4671,0373835426
7704,0373691157
8635,0373301537
4513,0373258674
1937,037330174X
10023,0312968256
2432,0451205650
475,0316089699
0,1551669404
6801,0373708319
0,0373706545
5716,0373871945
1835,0671671138
9052,0449287092
8782,0671700081
7969,0821724231
3800,0380804670
4697,0812516192
0,0425109267
6010,0380710005
1924,0553126911
3897,055320923X
4685,0140348107
5593,0884092097
5593,0884092119
10714,0803263724
6099,0060506679
8410,0375701427
10819,0553135457
6967,0812504364
0,0380000830
9110,0380014300
6682,0895773570
8342,0330312367
10166,2277238929
8469,2743606789
553,2253001279
8133,2253047422
6498,0553255142
3406,9500703203
1928,0345406516
7713,0312281250
4624,0385490461
4213,0060936363
4213,038082101X
453,0849943663
7868,3453099613
7935,1574534106
0,0380977745
4294,1558747028
7312,0618050140
823,0312774842
3925,1579213405
9782,0671708635
98,0812970101
5400,0375727566
543,0373630468
3269,0671676652
2622,0553250655
1878,0399139125
10359,0553377884
10438,9679787834
1588,0609605623
6263,0451195507
834,0061012289
821,0451195493
834,0061092088
0,0425162788
9882,0451208811
719,3404920910
181,2070419878
8607,0345342968
8723,0192860925
0,0812550706
0,0553580302
0,0441102670
0,0441328008
0,0441294677
0,0441104029
576,0345443683
8338,0061012149
342,0890420254
7317,0345378482
0,0671758896
7431,0345348109
9767,0451177096
2574,0778800229
576,0345422384
9067,0441328091
4505,0684818868
8,0525463313
0,0812513754
0,0812550307
0,0812513738
0,0312852487
0,0765348446
0,0765348438
0,0812511816
9590,0871401185
3158,0394712447
10812,0671722727
9656,0385029551
9674,0070419361
9908,1929194196
7575,0553351702
8605,0285632655
0,0804832463
3158,0375705090
0,0312269587
5175,0099244926
6292,0340612843
9902,0413588106
8204,009945520X
4466,0702228842
2012,0880385367
0,0812515609
9791,0451183681
9643,3502517959
7544,3442424623
5414,3310005844
8529,059525893X
10338,0425122123
1523,0812530489
1250,081257060X
417,0446326488
582,080410882X
951,0446609986
10115,0375726624
0,0892882816
7138,1577487370
4567,1578562325
0,0385484518
10340,0060951710
813,0060922532
3531,0786864133
9374,156836010X
7261,006251119X
3859,0440236703
8765,0671795937
10727,0345380274
413,0440224039
0,076790396X
8117,1572241381
0,0345443411
2182,0192802542
7494,0060928204
0,1592400876
8210,0140282378
4967,0435240765
2248,0316779490
1015,0767902513
117,038531809X
10696,068815252X
2680,078686351X
3811,0375706410
5431,0753811464
5321,0452266688
10651,0340697687
9536,0130289221
8202,0806957050
0,0517084732
0,020530902X
9152,073520313X
6629,0130891347
2212,0465021433
10491,1565115228
2145,0380810336
6212,0809225034
9039,061819729X
3142,1565122798
0,1581820542
8775,0425166791
0,0452284058
0,1564146731
7850,0767910079
7940,0486401464
0,0880841109
4002,0811201090
3842,0140621407
5376,0140620281
1798,0201895293
0,1585420611
4545,0553211978
2049,0553274503
2895,0440224659
10349,1841492086
836,0345308239
3320,0330357190
9902,0413537900
8947,1860467776
0,0671757059
10636,0671511424
10338,0425133540
8009,0743469801
9090,0590110225
3673,0835902242
98,0425173755
98,0451199871
4749,0963144839
6339,0373196903
10138,0373196962
5185,0671822209
1268,0064409430
9553,0380752107
7767,0425194493
6655,0531103099
3453,0380728125
10812,0671722816
4765,1563521024
5088,0312267819
3312,0842361715
1138,0446527289
0,0743457900
9662,0394830148
2286,0345384350
7926,0060175532
1744,0811200701
10544,0671023373
360,0679748083
1635,0830819223
8055,0425175405
2387,0380731851
10899,0749930721
8931,0380009560
1401,0345298365
5071,0380776510
4481,1570422826
0,2070368076
5935,0312874995
10549,0425185702
5681,0886771560
1468,0684862719
891,0552998338
0,051748904X
8493,087226002X
7960,1855853906
1284,1850630127
10166,0385304366
10166,0385299842
7355,1555910408
7497,071411393X
1911,0713723076
1076,0486243451
5203,0684859262
4418,0684836491
6912,0671614460
5339,0345452550
3746,0399147357
9416,0740704532
9416,0836221974
9416,0836228790
9416,0836221966
0,0836232232
5339,0345452534
5310,0312717415
4476,0316602051
3215,0688156126
9186,1552976246
8837,0440221420
10268,0553573977
7295,0684867583
9767,0451197879
6826,0380796090
1328,0446604666
2640,0312860951
7499,0340792655
7317,0061015725
0,0593043995
10592,1855681870
2286,0553579754
1991,0425181200
5854,0451163494
1991,0425157164
9894,0449221482
7314,0316154067
7314,0312958455
1383,0515120863
0,0553279912
7317,0345353145
10359,0553348973
8954,0446516538
5175,0440214041
7317,0679446486
8734,0802116825
1143,0846705672
10606,0841502439
8190,0380717972
6074,0312028784
8720,0807079200
6218,0878670319
7304,0896082172
0,0226067114
4019,0393011224
0,0060167084
6994,0415907411
0,0472095978
8120,1565842103
6988,0385239068
3470,0525943730
8897,0802130259
8934,0877736510
1856,0151002231
10421,1895857058
6552,0525480374
2169,0812822625
7501,0890876096
3078,1560238763
0,0062507567
8239,0553476580
5223,076071150X
0,1561707236
0,1561707244
10044,1561706213
6367,0525945040
9562,0743400720
9562,0553274384
9455,1880032627
2011,0915811898
8703,0385315287
8703,0440108268
8703,0440204321
8703,044020562X
4481,0446676489
3411,1577310454
3959,0140298479
0,0694524638
2132,0912365579
3821,1882591275
3511,0811812006
0,0809237628
3007,0809237601
6495,0806514094
8857,0786860642
3007,0671777351
5317,067084487X
608,0821211226
7232,0062508482
12,0912776412
11,0892132701
5454,0553255959
1038,0385484100
10614,0140422226
0,0062509594
4435,0446673714
6604,0062500287
9455,1577311868
8239,0062513346
0,0030020786
5228,0133502813
7970,0716724022
8,0525462325
9510,0060256664
10004,0794505007
10282,0786889020
9661,0786861320
8195,0688149790
0,0671519751
8056,0399505962
1374,0812090381
1951,156305700X
1939,0889652066
2989,0140386645
576,0345337662
576,0345351525
4434,0553205587
9894,0449003787
7146,0867202076
1977,0716723980
4346,0765347539
0,0965921506
1745,0471485527
4346,0765345048
4558,0385265700
8499,0156935805
8620,0713442549
5970,094547069X
8526,0486293556
0,0020083513
0,0140376410
10000,0452281296
7798,1573229326
9757,038072930X
9405,068483376X
6840,068484270X
0,0316754315
7837,0671672576
1159,0679743243
8100,0151003394
5175,0385424736
6949,0060923717
266,0671617028
2067,0440224772
7126,0345406036
4664,0871132389
4446,0345421825
3742,0061057983
6849,0373245513
3520,0525440631
9967,0373196504
518,0425130312
2416,0373123515
6551,0373123531
5175,0375433465
9553,0380752123
98,067170463X
1691,0671543180
98,067170091X
98,0671705997
98,0671704664
6364,0373805217
1691,0671696513
3048,0373123086
6967,0140390839
3951,0373123523
7096,0821758179
5071,0380896931
1677,0971942315
3123,3455059554
4027,0553275860
2001,0739307312
10450,3423105518
3164,0812090284
8337,0590254715
4216,0449210073
7792,0446605239
7868,0553295977
6167,0380470845
0,0380715309
5483,0553291025
10148,0812549295
5187,0440162041
5466,0671739778
252,0679770232
10093,0312875495
702,0553130285
7919,0440212723
4322,0061054267
10154,0553299743
10171,0671016768
3362,0553276735
4447,0786889047
6936,0380720191
5758,0380898179
8472,0345314247
9247,0671646575
8239,0060955775
1673,0679723374
10113,0716744481
8351,0395629497
8349,0140259988
8281,0743458036
3044,0441225691
0,0671721720
6675,0679745963
0,0671875965
6069,0142003409
0,0671577727
10166,0451451686
0,068486780X
10046,0743224574
10636,0671010115
7089,0671004549
5884,0375509283
760,081297106X
10391,0312422601
6205,0802139256
977,0553565915
10089,055356160X
0,0439240700
10153,0345317580
10153,0345335287
0,0345362276
2420,0373512066
3797,0812505042
3797,0486270718
5534,0140022651
2949,1558504184
0,0590629808
5725,0590629778
8337,059046678X
0,0671740903
6590,0671740881
77,0380570009
1248,0451077237
2256,0807842613
1167,0345283554
131,0345260627
0,0345283929
8327,068808527X
2736,0929634063
0,0898863538
1784,0679023755
3766,0394707745
9472,042516540X
5512,0671695304
6300,0515134384
6300,051512463X
0,0671529714
0,0671751174
7849,0671001868
0,0345375580
549,0671802283
29,067166865X
6864,0553492411
0,0590109715
5615,0590629786
5615,0590629794
0,0439164567
0,0590448595
0,0590448323
502,0590448315
0,0553295691
0,0553562754
7868,0515120618
8954,0971766711
5917,0201731355
9711,0380812029
2857,1551668424
4551,0553583077
3414,0804119740
1794,0446611107
2857,1551669463
4602,0821772252
8550,0060009241
2904,0380819619
9171,1551668521
7186,0312989202
6397,0451208293
1451,084395051X
2857,1551665964
6207,0843950676
6985,0451208153
10528,0060001453
9711,0060002050
2416,0373123213
1877,0843951346
7659,1551666766
8633,1551666855
1451,0451208412
9931,0061032093
1152,0312989431
7998,0446611298
9340,0843952059
5482,0380812975
1312,0345447174
6653,0553583565
6335,0804119953
6651,0843950803
5428,0553583905
5501,0373292228
9890,0060502312
5004,0743436830
3926,1551668920
0,0060001445
8097,0451206754
1794,0440236401
5071,038081479X
1451,0843949635
6207,0843949724
7237,0821771205
7925,0312979495
1876,0440235960
0,0380811065
2067,0440224055
8341,0140255087
0,0684866048
3024,0688164307
0,0060392703
10598,0671743228
10213,0385483813
7978,1556590415
6852,0399517405
0,1885171013
0,1583940677
5582,0804110867
3005,0446400688
3579,0425102319
5087,039304856X
6300,0399143335
0,0962455741
0,0441001866
1180,0441000312
6300,0515118249
6738,0743456823
0,0312311354
0,0671743562
6114,0385335830
0,0743262174
7868,0515130389
3206,080411935X
5281,0142004235
7868,0515135062
626,0595197124
4054,0689859376
3352,1563524317
9047,0140065008
0,0156881802
8978,0006476333
7036,3257233027
7036,325723273X
1477,0743412028
2569,3442429439
