Author_id,NAME
5185,John Irving
5516,Judy Collins
7922,Oliver Sacks
1436,Carolyne Aarsen
590,Annette Broadrick
797,Barbara Ehrenreich
8548,Rachel Cohn
1429,Carolyn Keene
0,
6535,Luanne Rice
4671,Jayne Ann Krentz
7868,Nora Roberts
4996,Joan Smith
5827,Kaye Gibbons
1242,Bryn C. Collins
8328,Peter Jennings
2892,Eliza Osborne
4083,Howard Norman
5173,John Griesemer
6981,Marly A. Swick
5207,John L'Heureux
7590,Molly Ivins
10390,Tony Hillerman
3253,Forrest Carter
10450,Umberto Eco
3740,Greg Bear
7751,Neil Gaiman
9486,Sharyn McCrumb
7792,Nicholas Sparks
5803,Kathy Reichs
4784,Jeffrey Deaver
7767,Nevada Barr
7017,Martin Cruz Smith
10469,V.C. Andrews
9751,Stephen Hill
9056,Robin Cook
2726,E.W. Heine
2552,Donna Fletcher
4746,Jeanne Larsen
841,Bari Wood
4425,James Gould Cozzens
0,
5597,June Vendall Clark
9007,Robert Reilly
5845,Kem Nunn
6065,Larry King
813,Barbara Kingsolver
3134,Ernest J. Gaines
562,Anne Lamott
1160,Bret Lott
10917,Zora Neale Hurston
0,
9304,Salman Rushdie
3400,G. P. Taylor
1015,Bill Bryson
0,
5281,John Steinbeck
8408,Philip Pullman
0,
8408,Philip Pullman
5185,John Irving
5511,Judy Astley
9093,Roger E. Allen
6780,Margaret Tempest
3066,Enid Blyton
4389,James Barclay
4389,James Barclay
5619,Kahlil Gibran
6293,LIBBY PURVES
4567,Jane Kirkpatrick
10171,Tess Gerritsen
7919,Olive Ann Burns
986,Betty Smith
7332,Michael Ende
603,Annie Proulx
1903,Corrie Ten Boom
0,
6979,Marlo Schalesky
6962,Mark Salzman
201,Alexander McCall Smith
7409,Michael Paterniti
5156,John Fowles
2619,Dorothy R. Miller
9815,Steve Martin
780,Banana Yoshimoto
509,Ann Rae Jonas
8629,Reader's Digest
5375,Joseph Campbell
885,Belva Plain
2694,Dyanne Gibson
0,
1214,Bruce Coville
0,
0,
1015,Bill Bryson
5052,JOE R LANSDALE
724,Arturo Perez-Reverte
9504,Sheila O'Connor
0,
9409,Saul Bellow
2011,Dan Millman
4294,Jack Canfield
360,Amy Tan
6967,Mark Twain
4289,J.R.R. Tolkien
7744,Ned Vizzini
6158,Laurie Halse Anderson
1681,Chris Wooding
7119,Mary McGarry Morris
1189,Brian O'Leary
0,
1189,Brian O'Leary
2230,David Peat
0,
4780,Jeffery Deaver
9730,Stephen Coonts
0,
8333,Peter Kummer
10032,Sven Regener
10681,Wendy Leigh
2623,Dorothy Sterling
3271,Frances Hodgson Burnett
768,B. K. S. Iyengar
5696,Kate Atkinson
5175,John Grisham
5175,John Grisham
9963,Susan M. McIntosh
7767,Nevada Barr
10251,Thomas Nelson
2446,Diane Muldrow
8882,Robert Bloch
7585,Mollie Molay
3709,Grace Collins
5512,Judy Blume
8607,Ray Bradbury
5344,Jonathan Rabb
1835,Clive Cussler
8132,Patrick Robinson
4309,Jack Higgins
9025,Robert T. Bakker
3347,Fred Saberhagen
8770,Richard Moran
7326,Michael DiMercurio
9730,Stephen Coonts
8132,Patrick Robinson
2632,Douglas Adams
10700,Wilkie Collins
8593,Randall Wallace
8685,Rhoda Huffey
1291,Calvin Trillin
8561,Rachel Simon
7797,Nick Earls
1361,Carol Emshwiller
9651,Spider Robinson
10359,Tom Robbins
2770,Edith Konecky
0,
506,Ann Patchett
7089,Mary Higgins Clark
10812,William Shakespeare
5336,Jonathan Harr
4807,Jennifer Crusie
5984,Kristin Hannah
5984,Kristin Hannah
6535,Luanne Rice
759,Ayn Rand
7786,Nicholas Evans
4545,Jane Austen
4826,Jennifer Weiner
4545,Jane Austen
3010,Elmore Leonard
4545,Jane Austen
6749,Margaret Atwood
794,Barbara Delinsky
215,Alexandre Dumas
2609,Dorothy Garlock
8619,Raymond Chandler
7089,Mary Higgins Clark
10695,Whitney Otto
5827,Kaye Gibbons
475,Anita Shreve
1306,Candace Bushnell
3406,Gabriel Garcia Marquez
7318,Michael Cunningham
475,Anita Shreve
2426,Diane Ackerman
6749,Margaret Atwood
2076,Daphne Du Maurier
9950,Susan Isaacs
1545,Charles Frazier
3206,Fannie Flagg
562,Anne Lamott
8064,Patricia Gaffney
9950,Susan Isaacs
4560,Jane Heller
8854,Roald Dahl
6995,Martha Grimes
0,
5935,Kim Stanley Robinson
4309,Jack Higgins
10810,William Safire
6263,Leslie Glass
475,Anita Shreve
6967,Mark Twain
1487,Cathy Cash Spellman
9767,Stephen King
3719,Grace Slick
0,
4587,Jane Sigaloff
6826,Marian Keyes
9739,Stephen Fried
7256,Melissa Rossi
4337,Jackie Collins
2679,Drew Barrymore
7221,Meg Cabot
1438,Carrie Alexander
6476,Lori Handeland
2344,Debra Salonen
2326,Deborah Laake
8648,Rebecca Winters
6785,Margaret Way
6896,Marisa Carroll
10390,Tony Hillerman
2792,Eduardo Duran
2104,Dave Eggers
4028,Hernando De Soto
4028,Hernando De Soto
5574,Julie Miller
7940,Oscar Wilde
928,Bernard Werber
4655,Jasper Fforde
10679,Wendy Holden
9438,Sebastian Faulks
9898,Sue Margolis
2576,Dora Levy Mossanen
9526,Sheri Holman
2438,Diane Johnson
4355,Jacqueline Susann
9367,Sara Paretsky
9711,Stephanie Laurens
4574,Jane Mendelsohn
6656,Madge Swindells
0,
8699,Richard Adams
4655,Jasper Fforde
5114,John Colapinto
4154,Ildikó Von Kürthy
5229,John McPhee
5996,Kurt Vonnegut
10507,Veronique Vienne
9283,Sándor Márai
10338,Tom Clancy
6910,Mark A. S. McMenamin
7680,Nancy K Robinson
4921,Jillian Lund
510,Ann Rinaldi
9424,Scott O'Dell
10260,Thomas Rockwell
6523,Louise Plummer
0,
2191,David J. Duncan
0,
0,
5076,John  Sandford
7195,Max Allan Collins
8077,Patricia Kennealy-Morrison
4780,Jeffery Deaver
5270,John Sandford
5822,Kay Hooper
5822,Kay Hooper
5566,Julie E. Czerneda
7089,Mary Higgins Clark
0,
4535,Jan McDaniel
3498,Genell Dellin
984,Betty Neels
796,Barbara Dolan
10569,Viveca Carlysle
5522,Judy Jackson
6281,Lewis Orde
7868,Nora Roberts
0,
5854,Ken Follett
8342,Peter Mayle
8401,Philip K. Dick
3132,Ernest Hemingway
2642,Douglas Kennedy
8401,Philip K. Dick
8401,Philip K. Dick
8401,Philip K. Dick
8401,Philip K. Dick
8401,Philip K. Dick
5281,John Steinbeck
168,Aldous Huxley
2758,Edgar Allen Poe
8239,Paulo Coelho
6970,Mark Z. Danielewski
9056,Robin Cook
0,
0,
8401,Philip K. Dick
0,
8665,René Barjavel
157,Albert Camus
9662,Stan Berenstain
33,A.J. Wood
9909,Sunny Griffin
0,
6672,Maida Silverman
4694,Jean Giraudoux
644,Antony Mason
6610,Lynne Reid Banks
3809,H.G. Wells
1434,Carolyn Wheat
3225,Fern Michaels
4476,James Patterson
2018,Dan Simmons
9148,Ros Stanley
8523,R. L. Stine
9823,Steve Skidmore
4225,Isobel Bird
0,
9767,Stephen King
5235,John Mortimer
7162,Matt Christopher
4604,Janet Evanovich
576,Anne Rice
6867,Marilyn Penovich Friend
1177,Brian Herbert
1253,C. A. Stephens
0,
7083,Mary Evans O'Keefe Gravalos
8592,Randall Rothenberg
3067,Enos A. Mills
10153,Terry Brooks
5122,John D. Fitzgerald
9441,Sebastiano Vassalli
8127,Patrick McGrath
10783,William Kotzwinkle
10548,Vincent Bugliosi
6960,Mark Richard
891,Ben Elton
6534,Ltd Publication International
7076,Mary Doria Russell
6640,MacDonald Harris
6173,Lawrence Goldstone
0,
8838,Rikki Ducornet
10521,Victor Hugo
7089,Mary Higgins Clark
5512,Judy Blume
4809,Jennifer Egan
2481,Dodie Smith
2628,Doug Lowe
672,Arlene Eisenberg
4556,Jane Green
3455,Gary Ezzo
0,
2389,Dennis Rainey
2164,David Gardner
672,Arlene Eisenberg
4998,Joan Vinge
8505,R. A. Macavoy
1204,Brooke Stevens
8239,Paulo Coelho
477,Ann B. Ross
90,Adriana Trigiani
875,Bebe Moore Campbell
0,
353,Amy Hassinger
3102,Erica Jong
2420,Diana Palmer
930,Bernhard Schlink
4289,J.R.R. Tolkien
8636,Rebecca Godfrey
10663,Wayne W. Dyer
6434,Lois Battle
0,
7133,Mary Shelley
3132,Ernest Hemingway
582,Anne Tyler
3878,Harper Lee
0,
6300,Lilian Jackson Braun
8055,Patricia Cornwell
417,Andrew M. Greeley
8829,Rick Davis
1485,Catholic Church
230,Alfred McBride
9226,Russell L. Ford
9047,Robertson Davies
5114,John Colapinto
1055,Bill Watterson
4351,Jacqueline Kasun
1268,C. S. Lewis
9304,Salman Rushdie
0,
0,
0,
4476,James Patterson
237,Alice Adams
1245,Buechner
7199,Max Frisch
10258,Thomas Pynchon
0,
10258,Thomas Pynchon
8147,Paul Auster
10506,Veronika Martenova Charles
6020,L. Ron Hubbard
6020,L. Ron Hubbard
2590,Doris Pilkington
9742,Stephen Gallagher
8977,Robert Louis Stevenson
2835,Edwina Currie
2516,Donald A. Mackenzie
0,
6160,Laurie Lee
0,
9312,Sam Siciliano
0,
6234,Leon Uris
367,Anatoli Boukreev
0,
6217,Len Deighton
1994,Dale L. Anderson
10756,William Golding
10770,William J. Mann
5431,Jostein Gaarder
6409,Lisa Scottoline
0,
4482,James Reese
4268,J. R. R. Tolkien
576,Anne Rice
5467,Judge Judy Sheindlin
6699,Manil Suri
10540,Victoria Sullivan
5947,Kingsley Amis
0,
4010,Hera Lind
9431,Scott Walker
1458,Catherine Clement
1864,Colm Toibin
0,
5055,Joe Weber
5175,John Grisham
1287,Caleb Carr
9722,Stephen Baxter
1015,Bill Bryson
746,Augusten Burroughs
6931,Mark Dunn
10736,William Carpenter
201,Alexander McCall Smith
2152,David Eddings
885,Belva Plain
0,
7868,Nora Roberts
0,
6300,Lilian Jackson Braun
5109,John Case
2572,Donna Woolfolk Cross
5314,Jon Krakauer
5314,Jon Krakauer
6941,Mark Haddon
7425,Michael Ryan
8959,Robert K. Tanenbaum
5468,Judi Lawson Wallace
3798,H. J. C. Grierson
5185,John Irving
0,
3979,Helene Wiggin
5175,John Grisham
4179,Ira Levin
5156,John Fowles
0,
7886,Norman Lindsay
1702,Christina Lamb
7317,Michael Crichton
7668,Nancy Creagh Phelan
1664,Chris Bohjalian
6631,M. Scott Peck
6627,M. M. Kaye
9474,Sharon Creech
0,
2284,Dean Devlin
2287,Dean Marney
7424,Michael Rosen
7786,Nicholas Evans
1015,Bill Bryson
5606,Justine Ettler
0,
6789,Margaret Wise Brown
9513,Sheldon Arensen
327,Amanda McKay
1323,Carl Djerassi
0,
813,Barbara Kingsolver
7899,Nuala O'Faolain
6201,Lee Strobel
0,
246,Alice Gray
7942,Osuntoki
367,Anatoli Boukreev
606,Anonymous
10165,Terry McMillan
2500,Don Lasseter
4961,Jimmy Stewart
5872,Ken Wilber
4780,Jeffery Deaver
1020,Bill Cosby
9237,Ruth Gordon
3235,Flannery O'Connor
2632,Douglas Adams
4210,Isaac Bashevis Singer
88,Adrian Mitchell
2515,Donald A. Davis
4780,Jeffery Deaver
6266,Leslie Marmon Silko
9014,Robert S. Root-Bernstein
5049,Joe Marcus
417,Andrew M. Greeley
2597,Dorothea Benton Frank
9056,Robin Cook
98,Agatha Christie
468,Anita Brookner
1001,Beverly Jenkins
2043,Daniel Hecht
8055,Patricia Cornwell
7317,Michael Crichton
4476,James Patterson
4476,James Patterson
4476,James Patterson
469,Anita Daher
9813,Steve Lawhead
573,Anne Perry
9074,Robin White
9791,Stephen White
4781,Jeffrey Archer
3776,Guy De Maupassant
5339,Jonathan Kellerman
8896,Robert Charles Wilson
3633,Gilles Deleuze
8370,Peter Weber
10230,Thomas Gifford
7939,Oscar Hijuelos
10081,Taiping Shangdi
3855,Harald Schmidt
5466,Jude Deveraux
679,Arman Dansh
3045,Emma Callery
2520,Donald Beman
4551,Jane Feather
6693,Managing Editor Nic Kynaston
9894,Sue Grafton
65,Adam Brate
1095,Bob Levis
4314,Jack Kerouac
6140,Laurence Marks
4777,Jeff Smith
4777,Jeff Smith
4234,J Smith
1629,Cherie Carter-Scott
0,
6222,Lennart Nilsson
1908,Courtland L. Bovee
0,
9347,Sandra Waddock
10471,V.K. Narayanan
7288,Michael A. Mische
487,Ann Douglas
3224,Fergus Kelly
6160,Laurie Lee
7888,Norman Mailer
3506,Geoff Ryman
3726,Graham Greene
1401,Carole Nelson Douglas
5314,Jon Krakauer
3476,Gaston Leroux
5690,Karlfried G. Durckheim
9705,Stephanie Coontz
6119,Laure Redmond
2569,Donna Tartt
6582,Lynda Barry
5996,Kurt Vonnegut
10390,Tony Hillerman
4560,Jane Heller
7926,Olivia Goldsmith
577,Anne Rivers Siddons
2171,David Guterson
5458,Jr. H. Jackson Brown
0,
3282,Francesca Lia Block
9767,Stephen King
1371,Carol Higgins Clark
428,Andrew Pyper
2671,Dr. Robert C. Atkins M.D.
10685,Wendy Orr
351,Amy Ephron
7935,Orson Scott Card
3438,Garrison Keillor
9994,Susan Vreeland
129,Alan Cumming
1759,Christopher Russo
386,Andrea Di Robilant
133,Alan Epstein
3218,Federico Andahazi
568,Anne McCaffrey
568,Anne McCaffrey
9292,Salley Vickers
9228,Russell Martin
9092,Roger D. Masters
248,Alice Hoffman
2981,Ellen Gilchrist
7317,Michael Crichton
0,
7311,Michael Chabon
568,Anne McCaffrey
568,Anne McCaffrey
9180,Ross King
6446,Lois Lowry
6709,Marc Brown
10865,Writers Digest
2867,Elaine Weinmann
1589,Charles Sheffield
6448,Lois McMaster Bujold
4127,Iain Pears
0,
0,
2124,David Baldacci
9430,Scott Turow
4978,Joan Cleveland
9598,Simmons Wilson
9545,Sherwood Kiraly
3310,Frank DeCaro
8978,Robert Ludlum
7924,Oliver W. Sacks
10565,Virginia Woolf
1429,Carolyn Keene
0,
0,
245,Alice Garrard
4606,Janet Fitch
8038,Pat Rodegast
8721,Richard Dalby
2609,Dorothy Garlock
10764,William Hoffman
2161,David Foster Wallace
5339,Jonathan Kellerman
7314,Michael Connelly
1328,Carl Hiaasen
6749,Margaret Atwood
6749,Margaret Atwood
9767,Stephen King
5339,Jonathan Kellerman
5339,Jonathan Kellerman
0,
2096,Dav Pilkey
1837,Clive James
1768,Chuck Logan
8133,Patrick Süskind
4193,Iris Johansen
0,
4485,James Rollins
7544,Minette Walters
1757,Christopher Rice
3206,Fannie Flagg
10469,V.C. Andrews
4606,Janet Fitch
512,Ann Rule
10750,William Faulkner
8176,Paul Joseph Lederer
5001,Joan Wolf
2025,Dana Stabenow
8512,R. D. Lawrence
5292,John Updike
6300,Lilian Jackson Braun
6300,Lilian Jackson Braun
6300,Lilian Jackson Braun
1691,Christie
10278,Tiffanie DeBartolo
9260,Ryszard Kapuscinski
5893,Kent Anderson
6749,Margaret Atwood
10066,T. Lobsang Rampa
10727,William Bernhardt
886,Ben Bova
7714,Naomi Shihab Nye
2059,Daniel Quinn
2259,David Tacey
10450,Umberto Eco
10325,Todd James Pierce
5753,Kathleen Ann Goonan
4732,Jeanette Winterson
10485,Valerie Tripp
1722,Christoph Lees
2286,Dean Koontz
5271,John Saul
10475,Val McDermid
9767,Stephen King
2286,Dean Koontz
5569,Julie Garwood
0,
9767,Stephen King
505,Ann Packer
2124,David Baldacci
3758,Gregory Frost
6069,Larry Millett
10545,Vilhelm Moberg
7935,Orson Scott Card
1539,Charles De Lint
3419,Gail Diven
2776,Edith Wharton
0,
9718,Stephen Alter
2977,Ellen Datlow
7399,Michael Moorcock
10542,Vikram Chandra
1655,Chitra Banerjee Divakaruni
539,Anna Sewell
6516,Louise Erdrich
1655,Chitra Banerjee Divakaruni
1655,Chitra Banerjee Divakaruni
1052,Bill Slavicsek
10093,Tanith Lee
8749,Richard L. Anderson
4755,Jean-Paul Sartre
9368,Sara Pritchard
10457,Ursula K. Le Guin
4027,Hermann Hesse
7742,Neal Stephenson
168,Aldous Huxley
6516,Louise Erdrich
6516,Louise Erdrich
4027,Hermann Hesse
6516,Louise Erdrich
345,Amit Chaudhuri
0,
9670,Stanley Gordon West
6516,Louise Erdrich
854,Barry Lopez
3033,Emily Bronte
9373,Sarah Caudwell
4202,Irvine Welsh
2124,David Baldacci
7763,Nelson DeMille
8439,Phyllis Gotlieb
2418,Diana L. Paxson
3422,Gail Godwin
10868,Wynema McGowan
8812,Richard Wagamese
0,
10838,Wilma Yeo
1630,Cherie Carter-Smith
794,Barbara Delinsky
1461,Catherine Coulter
0,
817,Barbara Michaels
2397,Deric Longden
4279,J.D. Robb
5816,Katy Munger
186,Alex Dingwall-Main
10385,Tony Buzan
0,
0,
0,
7911,Octavia E. Butler
7911,Octavia E. Butler
3550,George Orwell
3678,Gloria Naylor
7126,Mary Pipher
5240,John O'Donohue
5330,Jonathan D. Spence
0,
0,
9902,Sue Townsend
7089,Mary Higgins Clark
5400,Joseph O'Connor
5854,Ken Follett
8845,Rita Golden Gelman
10101,Taoist Master Alfred Huang
0,
6895,Marion Zimmer Bradley
4054,Holly Black
1740,Christopher Golden
0,
4556,Jane Green
6344,Linda Howard
0,
6344,Linda Howard
0,
2344,Debra Salonen
0,
1541,Charles Dickenson
3212,Fay Robinson
9046,Roberts
6196,Lee Magner
6849,Marie Ferrarella
7997,Pamela Bauer
5931,Kim Mckade
7868,Nora Roberts
4283,J.K. Rowling
5734,Katherine Garbera
2558,Donna Kauffman
9330,Sandra Brown
9330,Sandra Brown
7089,Mary Higgins Clark
590,Annette Broadrick
5472,Judith Bowen
3927,Heather Graham Pozzessere
0,
4671,Jayne Ann Krentz
7704,Nancy Warren
8635,Rebecca Flanders
4513,Jamie Denton
1937,Curtiss Ann Matlock
10023,Suzanne Simmons
2432,Diane Farr
475,Anita Shreve
0,
6801,Margot Dalton
0,
5716,Kate Welsh
1835,Clive Cussler
9052,Robin A. White
8782,Richard Parry
7969,P. Richard Henrick
3800,H. Jay Riker
4697,Jean Heller
0,
6010,L. HEATH
1924,Craig Thomas
3897,Harry Homewood
4685,Jean Craighead George
5593,June Stepansky
5593,June Stepansky
10714,Willa Cather
6099,Laura Lippman
8410,Philip Roth
10819,William Styron
6967,Mark Twain
0,
9110,Roger Zelazny
6682,Malcolm Hillier
8342,Peter Mayle
10166,Terry Pratchett
8469,Pierre Sansot
553,Anne Frank
8133,Patrick Süskind
6498,Louis L'Amour
3406,Gabriel Garcia Marquez
1928,Cristina Garcia
7713,Naomi Ragen
4624,Janet Wallach
4213,Isabel Allende
4213,Isabel Allende
453,Angela Hunt
7868,Nora Roberts
7935,Orson Scott Card
0,
4294,Jack Canfield
7312,Michael Collier
823,Barbara Pronin
3925,Heather Arnel Paulsen
9782,Stephen R. Covey
98,Agatha Christie
5400,Joseph O'Connor
543,Anne Burton
3269,Frances Fyfield
2622,Dorothy Simpson
1878,Connie May Fowler
10359,Tom Robbins
10438,Tunku Halim
1588,Charles Schwab
6263,Leslie Glass
834,Barbara Taylor Bradford
821,Barbara Parker
834,Barbara Taylor Bradford
0,
9882,Stuart Woods
719,Arto Paasilinna
181,Alessandro Baricco
8607,Ray Bradbury
8723,Richard Dawkins
0,
0,
0,
0,
0,
0,
576,Anne Rice
8338,Peter Maas
342,American Psychiatric Association
7317,Michael Crichton
0,
7431,Michael Shaara
9767,Stephen King
2574,Donna-Marie Pye
576,Anne Rice
9067,Robin McKinley
4505,James W. Loewen
8,A. A. Milne
0,
0,
0,
0,
0,
0,
0,
9590,Sigmund Freud
3158,Eugen Herrigel
10812,William Shakespeare
9656,St. Augustine
9674,Stanley Milgram
9908,Sun Tzu
7575,Miyamoto Musashi
8605,Ray Axford
0,
3158,Eugen Herrigel
0,
5175,John Grisham
6292,Libby Hathorn
9902,Sue Townsend
8204,Paul Temple
4466,James Moloney
2012,Dan Parkinson
0,
9791,Stephen White
9643,Sophie Schallingher
7544,Minette Walters
5414,Josephine Fairley
8529,R. T. Burns
10338,Tom Clancy
1523,Charles &amp; Martin H. Greenberg (eds.); Poul And
1250,Buzz Aldrin
417,Andrew M. Greeley
582,Anne Tyler
951,Beth Saulnier
10115,Ted Conover
0,
7138,Mary Tatem
4567,Jane Kirkpatrick
0,
10340,Tom Connor
813,Barbara Kingsolver
3531,George Carlin
9374,Sarah Delany
7261,Melody Beattie
3859,Harlan Coben
8765,Richard Marcinko
10727,William Bernhardt
413,Andrew Klavan
0,
8117,Patrick Fanning
0,
2182,David Hopkins
7494,Mihaly Csikszentmihalyi
0,
8210,Paul Wilson
4967,Joachim Appel
2248,David Sedaris
1015,Bill Bryson
117,Al Franken
10696,Whoopi Goldberg
2680,Drew Carey
3811,Ha Jin
5431,Jostein Gaarder
5321,Jon Winokur
10651,Warren Buckland
9536,Sherry Diestler
8202,Paul Sloane
0,
0,
9152,Rosalie Maggio
6629,M. Neil Browne
2212,David M. Buss
10491,Various
2145,David D. Burns
6212,Leil Lowndes
9039,Roberta Allen
3142,Esme Raji Codell
0,
8775,Richard O'Connor
0,
0,
7850,Nina Wise
7940,Oscar Wilde
0,
4002,Henry Miller
3842,Hans Christian Andersen
5376,Joseph Conrad
1798,Claire Maria Ford
0,
4545,Jane Austen
2049,Daniel Keyes
2895,Elizabeth Adler
10349,Tom Holt
836,Barbara W. Tuchman
3320,Frank Moorhouse
9902,Sue Townsend
8947,Robert Hughes
0,
10636,Walter Mosley
10338,Tom Clancy
8009,Pamela Ribon
9090,Rodman Philbrick
3673,GLOBE
98,Agatha Christie
98,Agatha Christie
4749,Jeannette Batz
6339,Linda Goodnight
10138,Teresa Southwick
5185,John Irving
1268,C. S. Lewis
9553,Shirlee Busbee
7767,Nevada Barr
6655,Madelyn K. Anderson
3453,Gary Devon
10812,William Shakespeare
4765,Jeff Foxworthy
5088,John Beasant
3312,Frank E. Peretti
1138,Brad Meltzer
0,
9662,Stan Berenstain
2286,Dean Koontz
7926,Olivia Goldsmith
1744,Christopher Isherwood
10544,Viktor E. Frankl
360,Amy Tan
1635,Cheryl Gochnauer
8055,Patricia Cornwell
2387,Dennis Lehane
10899,Z. Barnes
8931,Robert H. Boyer
1401,Carole Nelson Douglas
5071,Johanna Lindsey
4481,James Redfield
0,
5935,Kim Stanley Robinson
10549,Vincent Lardo
5681,Karl Edward Wagner
1468,Catherine Hyde
891,Ben Elton
0,
8493,Proinsias Mac Cana
7960,P W Joyce
1284,Caitlin Matthews
10166,Terry Pratchett
10166,Terry Pratchett
7355,Michael J. Caduto
7497,Mike Corbishley
1911,Courtney Davis
1076,Blanche Cirker
5203,John Le Carre
4418,James Finn Garner
6912,Mark Baker
5339,Jonathan Kellerman
3746,Greg Iles
9416,Scott Adams
9416,Scott Adams
9416,Scott Adams
9416,Scott Adams
0,
5339,Jonathan Kellerman
5310,Jon Franklin
4476,James Patterson
3215,Faye Kellerman
9186,Roxana Ferllini
